Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US13231,13231,"Pike County, Georgia",22151,1067
0500000US13233,13233,"Polk County, Georgia",18688,1146
0500000US13235,13235,"Pulaski County, Georgia",17218,1931
0500000US13237,13237,"Putnam County, Georgia",25834,2539
0500000US13239,13239,"Quitman County, Georgia",15175,2061
0500000US13241,13241,"Rabun County, Georgia",21469,1494
0500000US13243,13243,"Randolph County, Georgia",20081,5870
0500000US13245,13245,"Richmond County, Georgia",20467,433
0500000US13247,13247,"Rockdale County, Georgia",24057,836
0500000US13249,13249,"Schley County, Georgia",19526,2871
0500000US13251,13251,"Screven County, Georgia",18008,1067
0500000US13253,13253,"Seminole County, Georgia",16866,1498
0500000US13255,13255,"Spalding County, Georgia",19394,772
0500000US13257,13257,"Stephens County, Georgia",18209,1261
0500000US13259,13259,"Stewart County, Georgia",14218,1154
0500000US13261,13261,"Sumter County, Georgia",17881,985
0500000US13263,13263,"Talbot County, Georgia",16602,1566
0500000US13265,13265,"Taliaferro County, Georgia",14519,2480
0500000US13267,13267,"Tattnall County, Georgia",15942,1157
0500000US13269,13269,"Taylor County, Georgia",16286,1578
0500000US13271,13271,"Telfair County, Georgia",13159,1244
0500000US13273,13273,"Terrell County, Georgia",17102,1200
0500000US13275,13275,"Thomas County, Georgia",19313,866
0500000US13277,13277,"Tift County, Georgia",18928,866
0500000US13279,13279,"Toombs County, Georgia",18433,835
0500000US13281,13281,"Towns County, Georgia",21229,1701
0500000US13283,13283,"Treutlen County, Georgia",17564,3003
0500000US13285,13285,"Troup County, Georgia",20745,685
0500000US13287,13287,"Turner County, Georgia",17074,2213
0500000US13289,13289,"Twiggs County, Georgia",17332,2269
0500000US13291,13291,"Union County, Georgia",23334,2289
0500000US13293,13293,"Upson County, Georgia",17545,794
0500000US13295,13295,"Walker County, Georgia",20528,863
0500000US13297,13297,"Walton County, Georgia",23061,767
0500000US13299,13299,"Ware County, Georgia",18329,1165
0500000US13301,13301,"Warren County, Georgia",18323,1827
0500000US13303,13303,"Washington County, Georgia",16489,811
0500000US13305,13305,"Wayne County, Georgia",17865,918
0500000US13307,13307,"Webster County, Georgia",20389,2757
0500000US13309,13309,"Wheeler County, Georgia",8809,2253
0500000US13311,13311,"White County, Georgia",23344,1672
0500000US13313,13313,"Whitfield County, Georgia",20024,805
0500000US13315,13315,"Wilcox County, Georgia",12980,1140
0500000US13317,13317,"Wilkes County, Georgia",16408,1463
0500000US13319,13319,"Wilkinson County, Georgia",18412,1186
0500000US13321,13321,"Worth County, Georgia",18916,1149
0500000US15001,15001,"Hawaii County, Hawaii",24882,634
0500000US15003,15003,"Honolulu County, Hawaii",30219,259
0500000US15005,15005,"Kalawao County, Hawaii",50618,10021
0500000US15007,15007,"Kauai County, Hawaii",26464,842
0500000US15009,15009,"Maui County, Hawaii",29493,669
0500000US16001,16001,"Ada County, Idaho",27522,505
0500000US16003,16003,"Adams County, Idaho",20462,1642
0500000US16005,16005,"Bannock County, Idaho",21478,584
0500000US16007,16007,"Bear Lake County, Idaho",19366,1295
0500000US16009,16009,"Benewah County, Idaho",19549,1103
0500000US16011,16011,"Bingham County, Idaho",18892,614
0500000US16013,16013,"Blaine County, Idaho",33603,2351
0500000US16015,16015,"Boise County, Idaho",24208,2007
0500000US16017,16017,"Bonner County, Idaho",24026,1270
0500000US16019,16019,"Bonneville County, Idaho",23306,634
0500000US16021,16021,"Boundary County, Idaho",18298,1606
0500000US16023,16023,"Butte County, Idaho",20866,2577
0500000US16025,16025,"Camas County, Idaho",20477,3495
0500000US16027,16027,"Canyon County, Idaho",17840,430
0500000US16029,16029,"Caribou County, Idaho",22995,1991
0500000US16031,16031,"Cassia County, Idaho",18019,901
0500000US16033,16033,"Clark County, Idaho",18906,4021
0500000US16035,16035,"Clearwater County, Idaho",20533,1620
0500000US16037,16037,"Custer County, Idaho",23509,2128
0500000US16039,16039,"Elmore County, Idaho",20480,1106
0500000US16041,16041,"Franklin County, Idaho",18593,1396
0500000US16043,16043,"Fremont County, Idaho",19199,1226
0500000US16045,16045,"Gem County, Idaho",19838,1155
0500000US16047,16047,"Gooding County, Idaho",18433,1342
0500000US16049,16049,"Idaho County, Idaho",19237,1030
0500000US16051,16051,"Jefferson County, Idaho",19712,871
0500000US16053,16053,"Jerome County, Idaho",17240,751
0500000US16055,16055,"Kootenai County, Idaho",24789,758
0500000US16057,16057,"Latah County, Idaho",22046,1141
0500000US16059,16059,"Lemhi County, Idaho",23351,2618
0500000US16061,16061,"Lewis County, Idaho",20160,966
0500000US16063,16063,"Lincoln County, Idaho",16678,1161
0500000US16065,16065,"Madison County, Idaho",14623,869
0500000US16067,16067,"Minidoka County, Idaho",19466,1225
0500000US16069,16069,"Nez Perce County, Idaho",24130,851
0500000US16071,16071,"Oneida County, Idaho",18436,2155
0500000US16073,16073,"Owyhee County, Idaho",16028,1057
0500000US16075,16075,"Payette County, Idaho",18651,889
0500000US16077,16077,"Power County, Idaho",18189,1440
0500000US16079,16079,"Shoshone County, Idaho",20342,874
0500000US16081,16081,"Teton County, Idaho",24207,1774
0500000US16083,16083,"Twin Falls County, Idaho",20271,752
0500000US16085,16085,"Valley County, Idaho",26716,2062
0500000US16087,16087,"Washington County, Idaho",19582,1248
0500000US17001,17001,"Adams County, Illinois",24631,835
0500000US17003,17003,"Alexander County, Illinois",14222,925
0500000US17005,17005,"Bond County, Illinois",23081,1617
0500000US17007,17007,"Boone County, Illinois",26559,1070
0500000US17009,17009,"Brown County, Illinois",19180,1714
0500000US17011,17011,"Bureau County, Illinois",26259,1889
0500000US17013,17013,"Calhoun County, Illinois",25822,1857
0500000US17015,17015,"Carroll County, Illinois",27103,2014
0500000US17017,17017,"Cass County, Illinois",20894,848
0500000US17019,17019,"Champaign County, Illinois",25455,475
0500000US17021,17021,"Christian County, Illinois",23340,1111
0500000US17023,17023,"Clark County, Illinois",24652,1346
0500000US17025,17025,"Clay County, Illinois",21111,1142
0500000US17027,17027,"Clinton County, Illinois",27527,945
0500000US17029,17029,"Coles County, Illinois",22263,1330
0500000US17031,17031,"Cook County, Illinois",30048,172
0500000US17033,17033,"Crawford County, Illinois",24535,1280
0500000US17035,17035,"Cumberland County, Illinois",22292,1225
0500000US17037,17037,"DeKalb County, Illinois",24063,570
0500000US17039,17039,"De Witt County, Illinois",27222,2407
0500000US17041,17041,"Douglas County, Illinois",23870,789
0500000US17043,17043,"DuPage County, Illinois",38398,418
0500000US17045,17045,"Edgar County, Illinois",23724,1379
0500000US17047,17047,"Edwards County, Illinois",20758,1258
0500000US17049,17049,"Effingham County, Illinois",26029,1062
0500000US17051,17051,"Fayette County, Illinois",22194,1281
0500000US17053,17053,"Ford County, Illinois",26042,1703
0500000US17055,17055,"Franklin County, Illinois",20233,586
0500000US17057,17057,"Fulton County, Illinois",21396,791
0500000US17059,17059,"Gallatin County, Illinois",24055,3215
0500000US17061,17061,"Greene County, Illinois",22466,957
0500000US17063,17063,"Grundy County, Illinois",28075,877
0500000US17065,17065,"Hamilton County, Illinois",21510,1639
0500000US17067,17067,"Hancock County, Illinois",23088,930
0500000US17069,17069,"Hardin County, Illinois",22457,3471
0500000US17071,17071,"Henderson County, Illinois",24684,1135
0500000US17073,17073,"Henry County, Illinois",26644,705
0500000US17075,17075,"Iroquois County, Illinois",24884,780
0500000US17077,17077,"Jackson County, Illinois",19943,655
0500000US17079,17079,"Jasper County, Illinois",23859,1602
0500000US17081,17081,"Jefferson County, Illinois",22201,985
0500000US17083,17083,"Jersey County, Illinois",25682,1303
0500000US17085,17085,"Jo Daviess County, Illinois",28529,1753
0500000US17087,17087,"Johnson County, Illinois",18560,1284
0500000US17089,17089,"Kane County, Illinois",29730,423
0500000US17091,17091,"Kankakee County, Illinois",23535,477
0500000US17093,17093,"Kendall County, Illinois",31856,823
0500000US17095,17095,"Knox County, Illinois",21653,787
0500000US17097,17097,"Lake County, Illinois",38248,472
0500000US17099,17099,"LaSalle County, Illinois",25641,595
0500000US17101,17101,"Lawrence County, Illinois",18576,3814
0500000US17103,17103,"Lee County, Illinois",25484,1071
0500000US17105,17105,"Livingston County, Illinois",23512,1096
0500000US17107,17107,"Logan County, Illinois",21255,1843
0500000US17109,17109,"McDonough County, Illinois",19897,853
0500000US17111,17111,"McHenry County, Illinois",32408,375
0500000US17113,17113,"McLean County, Illinois",29960,650
0500000US17115,17115,"Macon County, Illinois",25948,722
0500000US17117,17117,"Macoupin County, Illinois",24267,622
0500000US17119,17119,"Madison County, Illinois",26797,434
0500000US17121,17121,"Marion County, Illinois",21696,671
0500000US17123,17123,"Marshall County, Illinois",25985,1143
0500000US17125,17125,"Mason County, Illinois",23967,1052
0500000US17127,17127,"Massac County, Illinois",21466,1287
0500000US17129,17129,"Menard County, Illinois",27577,1090
0500000US17131,17131,"Mercer County, Illinois",26468,928
0500000US17133,17133,"Monroe County, Illinois",32334,1496
0500000US17135,17135,"Montgomery County, Illinois",21550,1986
0500000US17137,17137,"Morgan County, Illinois",24082,771
0500000US17139,17139,"Moultrie County, Illinois",23985,1198
0500000US17141,17141,"Ogle County, Illinois",26331,704
0500000US17143,17143,"Peoria County, Illinois",28979,660
0500000US17145,17145,"Perry County, Illinois",19151,951
0500000US17147,17147,"Piatt County, Illinois",28930,1968
0500000US17149,17149,"Pike County, Illinois",20637,1007
0500000US17151,17151,"Pope County, Illinois",20885,1311
0500000US17153,17153,"Pulaski County, Illinois",18553,1363
0500000US17155,17155,"Putnam County, Illinois",26493,1326
0500000US17157,17157,"Randolph County, Illinois",21600,881
0500000US17159,17159,"Richland County, Illinois",23236,957
0500000US17161,17161,"Rock Island County, Illinois",26284,566
0500000US17163,17163,"St. Clair County, Illinois",25504,320
0500000US17165,17165,"Saline County, Illinois",21341,1567
0500000US17167,17167,"Sangamon County, Illinois",29686,471
0500000US17169,17169,"Schuyler County, Illinois",23075,1981
0500000US17171,17171,"Scott County, Illinois",26347,2469
0500000US17173,17173,"Shelby County, Illinois",23233,1053
0500000US17175,17175,"Stark County, Illinois",26157,2440
0500000US17177,17177,"Stephenson County, Illinois",23695,685
0500000US17179,17179,"Tazewell County, Illinois",27838,530
0500000US17181,17181,"Union County, Illinois",20497,1083
0500000US17183,17183,"Vermilion County, Illinois",21169,635
0500000US17185,17185,"Wabash County, Illinois",23123,1407
0500000US17187,17187,"Warren County, Illinois",20744,1093
0500000US17189,17189,"Washington County, Illinois",26247,944
0500000US17191,17191,"Wayne County, Illinois",23242,1466
0500000US17193,17193,"White County, Illinois",24150,1706
0500000US17195,17195,"Whiteside County, Illinois",24062,691
0500000US17197,17197,"Will County, Illinois",30407,366
0500000US17199,17199,"Williamson County, Illinois",22840,832
0500000US17201,17201,"Winnebago County, Illinois",24404,409
0500000US17203,17203,"Woodford County, Illinois",30401,1146
0500000US18001,18001,"Adams County, Indiana",19881,651
0500000US18003,18003,"Allen County, Indiana",25237,435
0500000US18005,18005,"Bartholomew County, Indiana",27178,770
0500000US18007,18007,"Benton County, Indiana",22643,1324
0500000US18009,18009,"Blackford County, Indiana",21506,1646
0500000US18011,18011,"Boone County, Indiana",37018,1465
0500000US18013,18013,"Brown County, Indiana",25787,1722
0500000US18015,18015,"Carroll County, Indiana",24357,1107
0500000US18017,18017,"Cass County, Indiana",21259,1040
0500000US18019,18019,"Clark County, Indiana",24486,663
0500000US18021,18021,"Clay County, Indiana",21010,808
0500000US18023,18023,"Clinton County, Indiana",21457,761
0500000US18025,18025,"Crawford County, Indiana",19305,2013
0500000US18027,18027,"Daviess County, Indiana",20754,1031
0500000US18029,18029,"Dearborn County, Indiana",26024,756
0500000US18031,18031,"Decatur County, Indiana",22272,1000
0500000US18033,18033,"DeKalb County, Indiana",22193,828
0500000US18035,18035,"Delaware County, Indiana",21119,660
0500000US18037,18037,"Dubois County, Indiana",25731,1006
0500000US18039,18039,"Elkhart County, Indiana",21866,570
0500000US18041,18041,"Fayette County, Indiana",18649,909
0500000US18043,18043,"Floyd County, Indiana",27101,889
0500000US18045,18045,"Fountain County, Indiana",22275,913
0500000US18047,18047,"Franklin County, Indiana",23785,1187
0500000US18049,18049,"Fulton County, Indiana",22513,1664
0500000US18051,18051,"Gibson County, Indiana",23390,810
0500000US18053,18053,"Grant County, Indiana",20571,709
0500000US18055,18055,"Greene County, Indiana",21730,681
0500000US18057,18057,"Hamilton County, Indiana",39606,824
0500000US18059,18059,"Hancock County, Indiana",28807,1053
0500000US18061,18061,"Harrison County, Indiana",23591,930
0500000US18063,18063,"Hendricks County, Indiana",29321,525
0500000US18065,18065,"Henry County, Indiana",19487,592
0500000US18067,18067,"Howard County, Indiana",23723,575
0500000US18069,18069,"Huntington County, Indiana",22116,750
0500000US18071,18071,"Jackson County, Indiana",22468,941
0500000US18073,18073,"Jasper County, Indiana",24386,935
0500000US18075,18075,"Jay County, Indiana",19818,969
0500000US18077,18077,"Jefferson County, Indiana",21253,853
0500000US18079,18079,"Jennings County, Indiana",19991,944
0500000US18081,18081,"Johnson County, Indiana",28737,713
0500000US18083,18083,"Knox County, Indiana",20934,834
0500000US18085,18085,"Kosciusko County, Indiana",24328,657
0500000US18087,18087,"LaGrange County, Indiana",19038,882
0500000US18089,18089,"Lake County, Indiana",23792,291
0500000US18091,18091,"LaPorte County, Indiana",23278,491
0500000US18093,18093,"Lawrence County, Indiana",22003,770
0500000US18095,18095,"Madison County, Indiana",21854,490
0500000US18097,18097,"Marion County, Indiana",24301,268
0500000US18099,18099,"Marshall County, Indiana",22172,678
0500000US18101,18101,"Martin County, Indiana",21992,1145
0500000US18103,18103,"Miami County, Indiana",19388,717
0500000US18105,18105,"Monroe County, Indiana",22869,632
0500000US18107,18107,"Montgomery County, Indiana",22655,1113
0500000US18109,18109,"Morgan County, Indiana",25664,911
0500000US18111,18111,"Newton County, Indiana",23872,1960
0500000US18113,18113,"Noble County, Indiana",20955,654
0500000US18115,18115,"Ohio County, Indiana",25775,1708
0500000US18117,18117,"Orange County, Indiana",18663,795
0500000US18119,18119,"Owen County, Indiana",20489,1025
0500000US18121,18121,"Parke County, Indiana",21170,1442
0500000US18123,18123,"Perry County, Indiana",21028,943
0500000US18125,18125,"Pike County, Indiana",21295,1170
0500000US18127,18127,"Porter County, Indiana",28244,551
0500000US18129,18129,"Posey County, Indiana",28492,1481
0500000US18131,18131,"Pulaski County, Indiana",21775,1220
0500000US18133,18133,"Putnam County, Indiana",21179,861
0500000US18135,18135,"Randolph County, Indiana",21377,1430
0500000US18137,18137,"Ripley County, Indiana",21898,725
0500000US18139,18139,"Rush County, Indiana",22868,1310
0500000US18141,18141,"St. Joseph County, Indiana",23321,394
0500000US18143,18143,"Scott County, Indiana",19846,1006
0500000US18145,18145,"Shelby County, Indiana",25017,966
0500000US18147,18147,"Spencer County, Indiana",24092,988
0500000US18149,18149,"Starke County, Indiana",18724,776
0500000US18151,18151,"Steuben County, Indiana",23988,783
0500000US18153,18153,"Sullivan County, Indiana",20763,1330
0500000US18155,18155,"Switzerland County, Indiana",20727,1452
0500000US18157,18157,"Tippecanoe County, Indiana",23212,506
0500000US18159,18159,"Tipton County, Indiana",25138,1319
